ip_address,hostname,fqdn,region,status,vendor,model,role
10.40.234.36,JAXFLAG96,JAXFLAG96.southeast.lightspeed.net,southeast,active,ADVA,FSP3000,agg
10.60.79.190,PHLPACO64,PHLPACO64.northeast.lightspeed.net,northeast,active,Juniper,MX204,core
10.30.108.191,SEAWAAG22,SEAWAAG22.west.lightspeed.net,west,active,Arista,7280R,agg
10.20.49.204,ATLGASW29,ATLGASW29.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw
10.10.119.26,AUSTXDS28,AUSTXDS28.central.lightspeed.net,central,degraded,ADVA,FSP150,dist
10.20.14.154,PITPACO11,PITPACO11.east.lightspeed.net,east,active,Cisco,NCS540,core
10.20.140.73,CLTNCSW42,CLTNCSW42.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw
10.50.105.122,ELPTXRT42,ELPTXRT42.southwest.lightspeed.net,southwest,active,Arista,7050X3,rtr
10.10.64.62,DALTXSW94,DALTXSW94.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw
10.70.58.131,GEGWASW83,GEGWASW83.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw
10.40.140.61,BNATNDS39,BNATNDS39.southeast.lightspeed.net,southeast,active,ADVA,FSP150,dist
10.70.172.222,PORORAG03,PORORAG03.northwest.lightspeed.net,northwest,active,Arista,7280R,agg
10.20.52.189,CLTNCSW91,CLTNCSW91.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw
10.50.174.243,ABQNMDS94,ABQNMDS94.southwest.lightspeed.net,southwest,active,Juniper,QFX5120,dist
10.10.18.70,AUSTXRT97,AUSTXRT97.central.lightspeed.net,central,active,Arista,7050X3,rtr
10.10.120.61,AUSTXAG88,AUSTXAG88.central.lightspeed.net,central,active,Arista,7280R,agg
10.40.53.233,MIAFLDS08,MIAFLDS08.southeast.lightspeed.net,southeast,down,ADVA,FSP150,dist
10.30.105.106,SEAWAED04,SEAWAED04.west.lightspeed.net,west,degraded,Cisco,ISR4431,edge
10.20.199.40,PITPAED01,PITPAED01.east.lightspeed.net,east,retired,RAD,ETX-2,edge
10.70.145.194,PORORED69,PORORED69.northwest.lightspeed.net,northwest,degraded,Juniper,SRX345,edge
10.30.167.9,SEAWAAG30,SEAWAAG30.west.lightspeed.net,west,active,ADVA,FSP3000,agg
10.70.187.41,PORORRT49,PORORRT49.northwest.lightspeed.net,northwest,retired,Arista,7050X3,rtr
10.20.213.251,ATLGART64,ATLGART64.east.lightspeed.net,east,degraded,Arista,7050X3,rtr
10.40.204.211,MIAFLCO01,MIAFLCO01.southeast.lightspeed.net,southeast,retired,Juniper,MX204,core
10.30.217.198,LAXCAAG40,LAXCAAG40.west.lightspeed.net,west,active,ADVA,FSP3000,agg
10.40.112.70,MIAFLSW65,MIAFLSW65.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw
10.40.140.201,BNATNDS99,BNATNDS99.southeast.lightspeed.net,southeast,active,Juniper,QFX5120,dist
10.20.253.248,PITPADS60,PITPADS60.east.lightspeed.net,east,degraded,Juniper,QFX5120,dist
10.20.98.217,CLTNCDS91,CLTNCDS91.east.lightspeed.net,east,active,Juniper,QFX5120,dist
10.60.171.13,NYCNYDS43,NYCNYDS43.northeast.lightspeed.net,northeast,active,Juniper,QFX5120,dist
10.10.116.23,DALTXRT06,DALTXRT06.central.lightspeed.net,central,active,Arista,7050X3,rtr
10.20.212.233,ATLGADS94,ATLGADS94.east.lightspeed.net,east,active,Juniper,QFX5120,dist
10.50.219.173,PHXAZED27,PHXAZED27.southwest.lightspeed.net,southwest,active,RAD,ETX-2,edge
10.70.68.191,GEGWAAG70,GEGWAAG70.northwest.lightspeed.net,northwest,degraded,Arista,7280R,agg
10.40.0.21,JAXFLDS32,JAXFLDS32.southeast.lightspeed.net,southeast,active,Juniper,QFX5120,dist
10.60.242.245,PHLPADS03,PHLPADS03.northeast.lightspeed.net,northeast,degraded,Juniper,QFX5120,dist
10.60.142.48,NYCNYAG78,NYCNYAG78.northeast.lightspeed.net,northeast,retired,Arista,7280R,agg
10.10.56.229,DALTXDS32,DALTXDS32.central.lightspeed.net,central,degraded,ADVA,FSP150,dist
10.10.66.20,OKCOKSW59,OKCOKSW59.central.lightspeed.net,central,degraded,Cisco,Catalyst9300,sw
10.30.155.78,LAXCACO52,LAXCACO52.west.lightspeed.net,west,active,Nokia,7750 SR-1,core
10.20.90.189,ATLGART37,ATLGART37.east.lightspeed.net,east,degraded,Arista,7050X3,rtr
10.10.119.186,OKCOKAG95,OKCOKAG95.central.lightspeed.net,central,active,ADVA,FSP3000,agg
10.30.94.247,SEAWART10,SEAWART10.west.lightspeed.net,west,active,Arista,7050X3,rtr
10.30.44.215,SEAWASW37,SEAWASW37.west.lightspeed.net,west,degraded,Cisco,Catalyst9300,sw
10.40.160.129,MIAFLED27,MIAFLED27.southeast.lightspeed.net,southeast,degraded,RAD,ETX-2,edge
10.60.44.238,PHLPASW80,PHLPASW80.northeast.lightspeed.net,northeast,degraded,Cisco,Catalyst9300,sw
10.40.178.1,BNATNSW03,BNATNSW03.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw
10.10.84.56,OKCOKAG64,OKCOKAG64.central.lightspeed.net,central,active,ADVA,FSP3000,agg
10.40.251.236,BNATNDS13,BNATNDS13.southeast.lightspeed.net,southeast,active,ADVA,FSP150,dist
10.60.91.225,NYCNYED33,NYCNYED33.northeast.lightspeed.net,northeast,degraded,RAD,ETX-2,edge
10.50.7.96,ABQNMDS17,ABQNMDS17.southwest.lightspeed.net,southwest,down,ADVA,FSP150,dist
10.60.151.188,PHLPASW48,PHLPASW48.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw
10.50.74.121,PHXAZAG43,PHXAZAG43.southwest.lightspeed.net,southwest,active,Arista,7280R,agg
10.30.97.219,SEAWASW71,SEAWASW71.west.lightspeed.net,west,degraded,Cisco,Catalyst9300,sw
10.60.151.99,PHLPART28,PHLPART28.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr
10.20.3.250,PITPADS97,PITPADS97.east.lightspeed.net,east,active,ADVA,FSP150,dist
10.20.223.184,PITPAED95,PITPAED95.east.lightspeed.net,east,active,RAD,ETX-2,edge
10.70.94.74,PORORED75,PORORED75.northwest.lightspeed.net,northwest,active,RAD,ETX-2,edge
10.10.27.206,OKCOKAG53,OKCOKAG53.central.lightspeed.net,central,degraded,Arista,7280R,agg
10.50.222.94,ELPTXAG83,ELPTXAG83.southwest.lightspeed.net,southwest,active,ADVA,FSP3000,agg
10.20.205.99,CLTNCSW53,CLTNCSW53.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw
10.30.179.95,SFOCADS19,SFOCADS19.west.lightspeed.net,west,active,Juniper,QFX5120,dist
10.30.64.34,SFOCART41,SFOCART41.west.lightspeed.net,west,active,Arista,7050X3,rtr
10.10.15.16,AUSTXRT29,AUSTXRT29.central.lightspeed.net,central,active,Arista,7050X3,rtr
10.50.42.117,ABQNMAG17,ABQNMAG17.southwest.lightspeed.net,southwest,active,ADVA,FSP3000,agg
10.10.166.81,DALTXCO34,DALTXCO34.central.lightspeed.net,central,degraded,Juniper,MX204,core
10.30.109.12,SFOCAAG29,SFOCAAG29.west.lightspeed.net,west,degraded,ADVA,FSP3000,agg
10.40.218.164,JAXFLED35,JAXFLED35.southeast.lightspeed.net,southeast,active,RAD,ETX-2,edge
10.40.249.156,JAXFLSW54,JAXFLSW54.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw
10.30.40.251,LAXCART43,LAXCART43.west.lightspeed.net,west,active,Arista,7050X3,rtr
10.20.221.200,ATLGAAG89,ATLGAAG89.east.lightspeed.net,east,active,ADVA,FSP3000,agg
10.30.34.1,LAXCASW64,LAXCASW64.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw
10.40.193.37,JAXFLRT56,JAXFLRT56.southeast.lightspeed.net,southeast,active,Arista,7050X3,rtr
10.70.10.110,GEGWACO32,GEGWACO32.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1,core
10.30.101.189,LAXCASW50,LAXCASW50.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw
10.20.53.127,PITPADS81,PITPADS81.east.lightspeed.net,east,active,Juniper,QFX5120,dist
10.30.152.86,LAXCART90,LAXCART90.west.lightspeed.net,west,active,Arista,7050X3,rtr
10.30.121.127,SFOCART84,SFOCART84.west.lightspeed.net,west,active,Arista,7050X3,rtr
10.30.203.184,SFOCART92,SFOCART92.west.lightspeed.net,west,degraded,Arista,7050X3,rtr
10.20.19.158,CLTNCDS54,CLTNCDS54.east.lightspeed.net,east,degraded,Juniper,QFX5120,dist
10.20.41.97,CLTNCSW50,CLTNCSW50.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw
10.40.247.225,MIAFLSW10,MIAFLSW10.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw
10.20.174.191,ATLGASW24,ATLGASW24.east.lightspeed.net,east,down,Cisco,Catalyst9300,sw
10.20.148.195,ATLGACO48,ATLGACO48.east.lightspeed.net,east,active,Nokia,7750 SR-1,core
10.10.71.59,AUSTXED55,AUSTXED55.central.lightspeed.net,central,active,RAD,ETX-2,edge
10.40.194.85,JAXFLED64,JAXFLED64.southeast.lightspeed.net,southeast,active,Cisco,ISR4431,edge
10.60.164.158,BOSMACO19,BOSMACO19.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1,core
10.20.67.159,ATLGASW20,ATLGASW20.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw
10.20.222.151,PITPACO17,PITPACO17.east.lightspeed.net,east,active,Juniper,MX204,core
10.70.82.75,PORORAG32,PORORAG32.northwest.lightspeed.net,northwest,degraded,Arista,7280R,agg
10.70.42.179,BOIIDCO06,BOIIDCO06.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1,core
10.50.142.133,PHXAZCO66,PHXAZCO66.southwest.lightspeed.net,southwest,active,Juniper,MX204,core
10.60.174.70,BOSMACO97,BOSMACO97.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1,core
10.70.48.53,PORORED79,PORORED79.northwest.lightspeed.net,northwest,degraded,RAD,ETX-2,edge
10.40.58.102,MIAFLDS23,MIAFLDS23.southeast.lightspeed.net,southeast,active,Juniper,QFX5120,dist
10.40.228.220,MIAFLDS40,MIAFLDS40.southeast.lightspeed.net,southeast,active,ADVA,FSP150,dist
10.30.77.27,LAXCAAG05,LAXCAAG05.west.lightspeed.net,west,degraded,ADVA,FSP3000,agg
10.10.179.160,DALTXED89,DALTXED89.central.lightspeed.net,central,active,Cisco,ISR4431,edge
10.50.244.62,PHXAZSW15,PHXAZSW15.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw
10.30.188.56,SFOCART60,SFOCART60.west.lightspeed.net,west,active,Arista,7050X3,rtr
10.10.240.30,AUSTXDS61,AUSTXDS61.central.lightspeed.net,central,active,Juniper,QFX5120,dist
10.70.12.22,PORORDS57,PORORDS57.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist
10.40.255.27,MIAFLDS85,MIAFLDS85.southeast.lightspeed.net,southeast,active,Juniper,QFX5120,dist
10.30.126.160,LAXCACO16,LAXCACO16.west.lightspeed.net,west,active,Juniper,MX204,core
10.70.45.192,PORORAG52,PORORAG52.northwest.lightspeed.net,northwest,active,Arista,7280R,agg
10.30.197.44,LAXCART88,LAXCART88.west.lightspeed.net,west,active,Arista,7050X3,rtr
10.10.235.243,DALTXDS62,DALTXDS62.central.lightspeed.net,central,active,Juniper,QFX5120,dist
10.30.101.171,LAXCAAG54,LAXCAAG54.west.lightspeed.net,west,degraded,Arista,7280R,agg
10.30.76.180,SFOCAAG20,SFOCAAG20.west.lightspeed.net,west,retired,Arista,7280R,agg
10.40.90.195,BNATNED10,BNATNED10.southeast.lightspeed.net,southeast,active,RAD,ETX-2,edge
10.40.155.244,BNATNAG51,BNATNAG51.southeast.lightspeed.net,southeast,degraded,ADVA,FSP3000,agg
10.20.98.195,PITPAED73,PITPAED73.east.lightspeed.net,east,active,Cisco,ISR4431,edge
10.40.225.96,JAXFLRT90,JAXFLRT90.southeast.lightspeed.net,southeast,down,Arista,7050X3,rtr
10.40.216.19,BNATNDS74,BNATNDS74.southeast.lightspeed.net,southeast,active,ADVA,FSP150,dist
10.60.55.112,NYCNYRT74,NYCNYRT74.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr
10.50.31.197,PHXAZED57,PHXAZED57.southwest.lightspeed.net,southwest,active,Juniper,SRX345,edge
10.20.201.62,PITPASW31,PITPASW31.east.lightspeed.net,east,degraded,Cisco,Catalyst9300,sw
10.40.94.16,MIAFLSW99,MIAFLSW99.southeast.lightspeed.net,southeast,degraded,Cisco,Catalyst9300,sw
10.30.104.107,SEAWAED82,SEAWAED82.west.lightspeed.net,west,active,Juniper,SRX345,edge
10.60.148.114,PHLPAED27,PHLPAED27.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,edge
10.70.103.129,PORORDS05,PORORDS05.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist
10.20.86.54,PITPART91,PITPART91.east.lightspeed.net,east,degraded,Arista,7050X3,rtr
10.40.166.6,JAXFLSW46,JAXFLSW46.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw
10.30.99.128,SEAWART39,SEAWART39.west.lightspeed.net,west,active,Arista,7050X3,rtr
10.20.88.59,PITPACO35,PITPACO35.east.lightspeed.net,east,retired,Cisco,NCS540,core
10.20.57.245,CLTNCSW14,CLTNCSW14.east.lightspeed.net,east,degraded,Cisco,Catalyst9300,sw
10.50.217.112,ABQNMAG92,ABQNMAG92.southwest.lightspeed.net,southwest,degraded,ADVA,FSP3000,agg
10.30.98.162,SEAWADS38,SEAWADS38.west.lightspeed.net,west,active,ADVA,FSP150,dist
10.60.244.31,NYCNYRT65,NYCNYRT65.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr
10.40.178.12,JAXFLAG83,JAXFLAG83.southeast.lightspeed.net,southeast,down,Arista,7280R,agg
10.10.82.78,OKCOKRT98,OKCOKRT98.central.lightspeed.net,central,down,Arista,7050X3,rtr
10.20.60.122,ATLGAED82,ATLGAED82.east.lightspeed.net,east,active,Juniper,SRX345,edge
10.10.223.39,OKCOKDS51,OKCOKDS51.central.lightspeed.net,central,active,Juniper,QFX5120,dist
10.50.17.150,ELPTXAG87,ELPTXAG87.southwest.lightspeed.net,southwest,down,ADVA,FSP3000,agg
10.30.137.48,LAXCAED63,LAXCAED63.west.lightspeed.net,west,active,RAD,ETX-2,edge
10.70.140.13,BOIIDAG74,BOIIDAG74.northwest.lightspeed.net,northwest,active,ADVA,FSP3000,agg
10.20.31.254,ATLGADS85,ATLGADS85.east.lightspeed.net,east,active,ADVA,FSP150,dist
10.30.48.42,SFOCAED88,SFOCAED88.west.lightspeed.net,west,active,RAD,ETX-2,edge
10.10.49.5,AUSTXSW65,AUSTXSW65.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw
10.30.33.38,LAXCADS80,LAXCADS80.west.lightspeed.net,west,degraded,ADVA,FSP150,dist
10.60.100.99,NYCNYRT05,NYCNYRT05.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr
10.40.101.183,MIAFLSW92,MIAFLSW92.southeast.lightspeed.net,southeast,degraded,Cisco,Catalyst9300,sw
10.20.113.112,PITPAAG25,PITPAAG25.east.lightspeed.net,east,degraded,ADVA,FSP3000,agg
10.70.24.46,GEGWART36,GEGWART36.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr
10.70.4.161,BOIIDSW09,BOIIDSW09.northwest.lightspeed.net,northwest,degraded,Cisco,Catalyst9300,sw
10.70.247.190,GEGWART32,GEGWART32.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr
10.70.53.216,BOIIDAG33,BOIIDAG33.northwest.lightspeed.net,northwest,active,Arista,7280R,agg
10.30.233.37,LAXCAAG70,LAXCAAG70.west.lightspeed.net,west,active,Arista,7280R,agg
10.30.147.188,SFOCAED46,SFOCAED46.west.lightspeed.net,west,active,Juniper,SRX345,edge
10.10.107.253,DALTXDS97,DALTXDS97.central.lightspeed.net,central,degraded,ADVA,FSP150,dist
10.30.2.142,SFOCASW49,SFOCASW49.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw
10.40.115.206,MIAFLED58,MIAFLED58.southeast.lightspeed.net,southeast,active,RAD,ETX-2,edge
10.30.32.226,LAXCASW28,LAXCASW28.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw
10.30.231.176,SEAWASW59,SEAWASW59.west.lightspeed.net,west,degraded,Cisco,Catalyst9300,sw
10.30.37.229,SFOCAED74,SFOCAED74.west.lightspeed.net,west,active,RAD,ETX-2,edge
10.60.148.29,NYCNYAG64,NYCNYAG64.northeast.lightspeed.net,northeast,retired,ADVA,FSP3000,agg
10.30.236.200,SEAWASW23,SEAWASW23.west.lightspeed.net,west,degraded,Cisco,Catalyst9300,sw
10.20.223.149,ATLGART38,ATLGART38.east.lightspeed.net,east,active,Arista,7050X3,rtr
10.20.156.244,PITPART86,PITPART86.east.lightspeed.net,east,degraded,Arista,7050X3,rtr
10.50.242.121,ABQNMDS85,ABQNMDS85.southwest.lightspeed.net,southwest,active,ADVA,FSP150,dist
10.70.252.233,PORORAG72,PORORAG72.northwest.lightspeed.net,northwest,active,Arista,7280R,agg
10.10.130.26,DALTXDS36,DALTXDS36.central.lightspeed.net,central,active,Juniper,QFX5120,dist
10.20.204.72,ATLGASW67,ATLGASW67.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw
10.40.206.0,MIAFLSW37,MIAFLSW37.southeast.lightspeed.net,southeast,degraded,Cisco,Catalyst9300,sw
10.60.159.125,PHLPAAG91,PHLPAAG91.northeast.lightspeed.net,northeast,degraded,Arista,7280R,agg
10.10.116.137,AUSTXCO38,AUSTXCO38.central.lightspeed.net,central,active,Nokia,7750 SR-1,core
10.40.25.162,JAXFLCO23,JAXFLCO23.southeast.lightspeed.net,southeast,active,Juniper,MX204,core
10.60.29.192,NYCNYRT42,NYCNYRT42.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr
10.60.81.44,BOSMAAG09,BOSMAAG09.northeast.lightspeed.net,northeast,active,ADVA,FSP3000,agg
10.60.190.38,NYCNYAG44,NYCNYAG44.northeast.lightspeed.net,northeast,active,ADVA,FSP3000,agg
10.50.194.126,ELPTXAG11,ELPTXAG11.southwest.lightspeed.net,southwest,active,Arista,7280R,agg
10.60.228.115,NYCNYCO95,NYCNYCO95.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1,core
10.70.174.133,BOIIDAG16,BOIIDAG16.northwest.lightspeed.net,northwest,degraded,ADVA,FSP3000,agg
10.30.251.131,LAXCAAG07,LAXCAAG07.west.lightspeed.net,west,active,Arista,7280R,agg
10.20.233.237,PITPASW92,PITPASW92.east.lightspeed.net,east,down,Cisco,Catalyst9300,sw
10.10.140.191,DALTXSW32,DALTXSW32.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw
10.10.109.74,DALTXAG49,DALTXAG49.central.lightspeed.net,central,active,Arista,7280R,agg
10.20.242.125,ATLGAAG88,ATLGAAG88.east.lightspeed.net,east,active,ADVA,FSP3000,agg
10.60.66.71,PHLPACO41,PHLPACO41.northeast.lightspeed.net,northeast,active,Cisco,NCS540,core
10.40.166.30,BNATNSW99,BNATNSW99.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw
10.20.241.230,ATLGAED15,ATLGAED15.east.lightspeed.net,east,active,Cisco,ISR4431,edge
10.50.251.244,ABQNMDS22,ABQNMDS22.southwest.lightspeed.net,southwest,active,ADVA,FSP150,dist
10.10.11.193,OKCOKSW98,OKCOKSW98.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw
10.30.190.149,SFOCART52,SFOCART52.west.lightspeed.net,west,active,Arista,7050X3,rtr
10.70.203.112,GEGWAAG05,GEGWAAG05.northwest.lightspeed.net,northwest,active,ADVA,FSP3000,agg
10.20.35.228,ATLGAED36,ATLGAED36.east.lightspeed.net,east,active,Juniper,SRX345,edge
10.60.71.228,PHLPASW01,PHLPASW01.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw
10.50.143.231,PHXAZED39,PHXAZED39.southwest.lightspeed.net,southwest,active,Juniper,SRX345,edge
10.60.9.39,NYCNYAG75,NYCNYAG75.northeast.lightspeed.net,northeast,degraded,Arista,7280R,agg
10.60.195.177,BOSMART41,BOSMART41.northeast.lightspeed.net,northeast,degraded,Arista,7050X3,rtr
10.30.38.66,SEAWACO09,SEAWACO09.west.lightspeed.net,west,active,Juniper,MX204,core
10.10.99.193,AUSTXED31,AUSTXED31.central.lightspeed.net,central,active,Cisco,ISR4431,edge
10.40.32.24,JAXFLRT60,JAXFLRT60.southeast.lightspeed.net,southeast,degraded,Arista,7050X3,rtr
10.60.21.35,NYCNYAG32,NYCNYAG32.northeast.lightspeed.net,northeast,degraded,Arista,7280R,agg
10.50.200.87,ELPTXCO96,ELPTXCO96.southwest.lightspeed.net,southwest,active,Cisco,NCS540,core
10.60.93.231,PHLPAAG61,PHLPAAG61.northeast.lightspeed.net,northeast,active,ADVA,FSP3000,agg
10.30.229.197,LAXCAAG89,LAXCAAG89.west.lightspeed.net,west,active,ADVA,FSP3000,agg
10.70.38.63,GEGWASW82,GEGWASW82.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw
10.60.5.236,NYCNYCO28,NYCNYCO28.northeast.lightspeed.net,northeast,active,Juniper,MX204,core
10.70.98.102,BOIIDAG38,BOIIDAG38.northwest.lightspeed.net,northwest,active,Arista,7280R,agg
10.60.27.31,PHLPACO17,PHLPACO17.northeast.lightspeed.net,northeast,active,Juniper,MX204,core
10.30.186.79,LAXCASW42,LAXCASW42.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw
10.20.77.236,ATLGADS40,ATLGADS40.east.lightspeed.net,east,active,Juniper,QFX5120,dist
10.40.201.19,BNATNDS36,BNATNDS36.southeast.lightspeed.net,southeast,active,Juniper,QFX5120,dist
10.60.43.32,NYCNYSW07,NYCNYSW07.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw
10.60.159.208,BOSMAED57,BOSMAED57.northeast.lightspeed.net,northeast,active,Juniper,SRX345,edge
10.50.126.224,ELPTXSW48,ELPTXSW48.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw
10.40.41.115,BNATNDS09,BNATNDS09.southeast.lightspeed.net,southeast,degraded,Juniper,QFX5120,dist
10.40.130.150,JAXFLED83,JAXFLED83.southeast.lightspeed.net,southeast,down,Cisco,ISR4431,edge
10.40.101.81,BNATNAG23,BNATNAG23.southeast.lightspeed.net,southeast,degraded,Arista,7280R,agg
10.40.219.195,JAXFLDS44,JAXFLDS44.southeast.lightspeed.net,southeast,active,ADVA,FSP150,dist
10.60.213.254,PHLPADS85,PHLPADS85.northeast.lightspeed.net,northeast,active,ADVA,FSP150,dist
10.20.251.137,CLTNCCO73,CLTNCCO73.east.lightspeed.net,east,degraded,Cisco,NCS540,core
10.70.253.248,BOIIDAG01,BOIIDAG01.northwest.lightspeed.net,northwest,active,Arista,7280R,agg
10.70.172.4,PORORCO93,PORORCO93.northwest.lightspeed.net,northwest,active,Cisco,NCS540,core
10.30.110.17,SEAWAAG21,SEAWAAG21.west.lightspeed.net,west,degraded,Arista,7280R,agg
10.10.226.14,OKCOKAG15,OKCOKAG15.central.lightspeed.net,central,active,Arista,7280R,agg
10.70.187.53,BOIIDRT86,BOIIDRT86.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr
10.20.70.15,PITPAAG31,PITPAAG31.east.lightspeed.net,east,active,Arista,7280R,agg
10.60.85.184,PHLPAED53,PHLPAED53.northeast.lightspeed.net,northeast,active,RAD,ETX-2,edge
10.70.214.100,BOIIDDS98,BOIIDDS98.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist
10.10.155.218,AUSTXAG18,AUSTXAG18.central.lightspeed.net,central,down,ADVA,FSP3000,agg
10.20.161.1,ATLGAED60,ATLGAED60.east.lightspeed.net,east,active,RAD,ETX-2,edge
10.10.76.133,DALTXED78,DALTXED78.central.lightspeed.net,central,active,RAD,ETX-2,edge
10.50.135.114,PHXAZED28,PHXAZED28.southwest.lightspeed.net,southwest,active,RAD,ETX-2,edge
10.50.79.174,ELPTXRT24,ELPTXRT24.southwest.lightspeed.net,southwest,active,Arista,7050X3,rtr
10.20.157.117,PITPASW52,PITPASW52.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw
10.50.13.177,ABQNMED09,ABQNMED09.southwest.lightspeed.net,southwest,active,Juniper,SRX345,edge
10.60.52.228,NYCNYAG84,NYCNYAG84.northeast.lightspeed.net,northeast,active,Arista,7280R,agg
10.30.212.234,LAXCART36,LAXCART36.west.lightspeed.net,west,degraded,Arista,7050X3,rtr
10.50.225.239,PHXAZDS22,PHXAZDS22.southwest.lightspeed.net,southwest,active,Juniper,QFX5120,dist
10.70.78.149,GEGWADS95,GEGWADS95.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist
10.70.148.91,GEGWAAG98,GEGWAAG98.northwest.lightspeed.net,northwest,degraded,ADVA,FSP3000,agg
10.30.243.219,SFOCACO05,SFOCACO05.west.lightspeed.net,west,degraded,Nokia,7750 SR-1,core
10.70.130.59,BOIIDRT73,BOIIDRT73.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr
10.30.224.109,SEAWART65,SEAWART65.west.lightspeed.net,west,active,Arista,7050X3,rtr
10.30.27.148,SFOCART94,SFOCART94.west.lightspeed.net,west,active,Arista,7050X3,rtr
10.50.191.192,ELPTXSW24,ELPTXSW24.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw
10.10.108.172,AUSTXRT46,AUSTXRT46.central.lightspeed.net,central,active,Arista,7050X3,rtr
10.30.162.255,SFOCASW26,SFOCASW26.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw
10.30.242.42,SFOCADS89,SFOCADS89.west.lightspeed.net,west,active,ADVA,FSP150,dist
10.60.169.230,NYCNYRT35,NYCNYRT35.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr
10.40.83.212,JAXFLAG34,JAXFLAG34.southeast.lightspeed.net,southeast,degraded,Arista,7280R,agg
10.10.83.159,DALTXDS23,DALTXDS23.central.lightspeed.net,central,active,Juniper,QFX5120,dist
10.10.253.96,AUSTXSW51,AUSTXSW51.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw
10.50.127.123,PHXAZRT76,PHXAZRT76.southwest.lightspeed.net,southwest,active,Arista,7050X3,rtr
10.60.233.93,BOSMAAG86,BOSMAAG86.northeast.lightspeed.net,northeast,active,ADVA,FSP3000,agg
10.10.91.203,OKCOKCO08,OKCOKCO08.central.lightspeed.net,central,active,Juniper,MX204,core
10.20.30.131,ATLGASW18,ATLGASW18.east.lightspeed.net,east,degraded,Cisco,Catalyst9300,sw
10.40.186.145,JAXFLDS88,JAXFLDS88.southeast.lightspeed.net,southeast,degraded,ADVA,FSP150,dist
10.10.252.121,OKCOKRT57,OKCOKRT57.central.lightspeed.net,central,active,Arista,7050X3,rtr
10.30.37.156,LAXCAED02,LAXCAED02.west.lightspeed.net,west,active,RAD,ETX-2,edge
10.20.8.27,CLTNCAG33,CLTNCAG33.east.lightspeed.net,east,active,Arista,7280R,agg
10.10.114.143,DALTXSW82,DALTXSW82.central.lightspeed.net,central,degraded,Cisco,Catalyst9300,sw
10.60.182.101,NYCNYCO22,NYCNYCO22.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1,core
10.10.119.223,OKCOKAG03,OKCOKAG03.central.lightspeed.net,central,active,Arista,7280R,agg
